combination,quantity,population,recordings_per_model,models,mean_sensitivity,min_sensitivity,max_sensitivity,M_secondary_diagnostic
S+H,all,all_eligible,276,5,0.9601449275362319,0.927536231884058,0.9927536231884058,False
S+H,all,development,223,5,0.9623318385650224,0.9237668161434978,0.9955156950672646,False
S+H,all,locked_test,53,5,0.9509433962264151,0.9433962264150944,0.9811320754716981,False
S+H+M,100,all_eligible,276,5,0.8934782608695653,0.8514492753623188,0.9347826086956522,True
S+H+M,100,development,223,5,0.895067264573991,0.852017937219731,0.9372197309417041,True
S+H+M,100,locked_test,53,5,0.8867924528301887,0.8301886792452831,0.9811320754716981,True
S+H+M,200,all_eligible,276,5,0.9289855072463769,0.894927536231884,0.967391304347826,True
S+H+M,200,development,223,5,0.9354260089686098,0.9013452914798207,0.9775784753363229,True
S+H+M,200,locked_test,53,5,0.9018867924528302,0.8679245283018868,0.9245283018867925,True
S+H+M,25,all_eligible,276,5,0.8231884057971014,0.6376811594202898,0.9239130434782609,True
S+H+M,25,development,223,5,0.8233183856502242,0.6322869955156951,0.9192825112107623,True
S+H+M,25,locked_test,53,5,0.8226415094339623,0.660377358490566,0.9433962264150944,True
S+H+M,50,all_eligible,276,5,0.8782608695652173,0.8405797101449275,0.9384057971014492,True
S+H+M,50,development,223,5,0.8816143497757848,0.8475336322869955,0.9417040358744395,True
S+H+M,50,locked_test,53,5,0.8641509433962264,0.8113207547169812,0.9245283018867925,True
S+H+M,all,all_eligible,276,5,0.9173913043478261,0.8623188405797102,0.967391304347826,True
S+H+M,all,development,223,5,0.9210762331838565,0.8699551569506726,0.968609865470852,True
S+H+M,all,locked_test,53,5,0.9018867924528302,0.8301886792452831,0.9622641509433962,True
S+M,100,all_eligible,276,5,0.913768115942029,0.8768115942028986,0.9420289855072463,True
S+M,100,development,223,5,0.9139013452914798,0.8789237668161435,0.9417040358744395,True
S+M,100,locked_test,53,5,0.9132075471698113,0.8679245283018868,0.9622641509433962,True
S+M,200,all_eligible,276,5,0.9391304347826087,0.9130434782608695,0.9565217391304348,True
S+M,200,development,223,5,0.9408071748878923,0.9103139013452914,0.9596412556053812,True
S+M,200,locked_test,53,5,0.9320754716981132,0.9056603773584906,0.9433962264150944,True
S+M,25,all_eligible,276,5,0.8782608695652174,0.7282608695652174,0.9347826086956522,True
S+M,25,development,223,5,0.8798206278026907,0.7309417040358744,0.9372197309417041,True
S+M,25,locked_test,53,5,0.8716981132075472,0.7169811320754716,0.9245283018867925,True
S+M,50,all_eligible,276,5,0.9159420289855073,0.8514492753623188,0.9528985507246377,True
S+M,50,development,223,5,0.9192825112107623,0.8609865470852018,0.9506726457399103,True
S+M,50,locked_test,53,5,0.9018867924528302,0.8113207547169812,0.9622641509433962,True
S+M,all,all_eligible,276,5,0.9355072463768116,0.9094202898550725,0.9565217391304348,True
S+M,all,development,223,5,0.9381165919282511,0.9103139013452914,0.9596412556053812,True
S+M,all,locked_test,53,5,0.9245283018867925,0.9056603773584906,0.9433962264150944,True
S+P,100,all_eligible,276,5,0.9442028985507246,0.8985507246376812,0.9746376811594203,False
S+P,100,development,223,5,0.9461883408071748,0.8968609865470852,0.9820627802690582,False
S+P,100,locked_test,53,5,0.9358490566037736,0.9056603773584906,1.0,False
S+P,200,all_eligible,276,5,0.9746376811594203,0.9384057971014492,0.9927536231884058,False
S+P,200,development,223,5,0.9775784753363229,0.9417040358744395,0.9955156950672646,False
S+P,200,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+P,25,all_eligible,276,5,0.9101449275362319,0.7717391304347826,0.9746376811594203,False
S+P,25,development,223,5,0.905829596412556,0.757847533632287,0.9730941704035875,False
S+P,25,locked_test,53,5,0.9283018867924528,0.8301886792452831,0.9811320754716981,False
S+P,50,all_eligible,276,5,0.9485507246376812,0.8768115942028986,0.9891304347826086,False
S+P,50,development,223,5,0.9515695067264573,0.8789237668161435,0.9910313901345291,False
S+P,50,locked_test,53,5,0.9358490566037736,0.8679245283018868,0.9811320754716981,False
S+P,all,all_eligible,276,5,0.9768115942028985,0.9492753623188406,0.9963768115942029,False
S+P,all,development,223,5,0.9775784753363229,0.9506726457399103,0.9955156950672646,False
S+P,all,locked_test,53,5,0.9735849056603774,0.9433962264150944,1.0,False
S+P+F,100,all_eligible,276,5,0.8920289855072464,0.7572463768115942,0.9818840579710145,False
S+P+F,100,development,223,5,0.8914798206278026,0.7533632286995515,0.9820627802690582,False
S+P+F,100,locked_test,53,5,0.8943396226415095,0.7735849056603774,0.9811320754716981,False
S+P+F,200,all_eligible,276,5,0.9644927536231884,0.9202898550724637,0.9855072463768116,False
S+P+F,200,development,223,5,0.9650224215246637,0.9192825112107623,0.9865470852017937,False
S+P+F,200,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+P+F,25,all_eligible,276,5,0.9297101449275362,0.7318840579710145,0.9891304347826086,False
S+P+F,25,development,223,5,0.9291479820627803,0.7354260089686099,0.9910313901345291,False
S+P+F,25,locked_test,53,5,0.9320754716981132,0.7169811320754716,1.0,False
S+P+F,50,all_eligible,276,5,0.8471014492753624,0.6521739130434783,0.9456521739130435,False
S+P+F,50,development,223,5,0.8493273542600897,0.6636771300448431,0.9461883408071748,False
S+P+F,50,locked_test,53,5,0.8377358490566038,0.6037735849056604,0.9811320754716981,False
S+P+F,all,all_eligible,276,5,0.9601449275362319,0.9239130434782609,0.9818840579710145,False
S+P+F,all,development,223,5,0.9596412556053812,0.9237668161434978,0.9820627802690582,False
S+P+F,all,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+P+F+H,100,all_eligible,276,5,0.9391304347826087,0.8876811594202898,0.9855072463768116,False
S+P+F+H,100,development,223,5,0.9381165919282511,0.8923766816143498,0.9820627802690582,False
S+P+F+H,100,locked_test,53,5,0.9433962264150944,0.8490566037735849,1.0,False
S+P+F+H,200,all_eligible,276,5,0.9746376811594203,0.9456521739130435,0.9818840579710145,False
S+P+F+H,200,development,223,5,0.9730941704035875,0.9506726457399103,0.9820627802690582,False
S+P+F+H,200,locked_test,53,5,0.9811320754716981,0.9245283018867925,1.0,False
S+P+F+H,25,all_eligible,276,5,0.9152173913043479,0.6666666666666666,0.9818840579710145,False
S+P+F+H,25,development,223,5,0.9139013452914798,0.6771300448430493,0.9775784753363229,False
S+P+F+H,25,locked_test,53,5,0.9207547169811321,0.6226415094339622,1.0,False
S+P+F+H,50,all_eligible,276,5,0.9231884057971015,0.8333333333333334,0.9637681159420289,False
S+P+F+H,50,development,223,5,0.9264573991031391,0.8430493273542601,0.968609865470852,False
S+P+F+H,50,locked_test,53,5,0.909433962264151,0.7924528301886793,0.9622641509433962,False
S+P+F+H,all,all_eligible,276,5,0.9615942028985507,0.9347826086956522,0.9782608695652174,False
S+P+F+H,all,development,223,5,0.957847533632287,0.9327354260089686,0.9730941704035875,False
S+P+F+H,all,locked_test,53,5,0.9773584905660377,0.9433962264150944,1.0,False
S+P+F+H+M,100,all_eligible,276,5,0.8905797101449275,0.8152173913043478,0.9565217391304348,True
S+P+F+H+M,100,development,223,5,0.8932735426008969,0.8251121076233184,0.9596412556053812,True
S+P+F+H+M,100,locked_test,53,5,0.879245283018868,0.7735849056603774,0.9433962264150944,True
S+P+F+H+M,200,all_eligible,276,5,0.9565217391304348,0.9057971014492754,0.9818840579710145,True
S+P+F+H+M,200,development,223,5,0.9614349775784753,0.9147982062780269,0.9865470852017937,True
S+P+F+H+M,200,locked_test,53,5,0.9358490566037736,0.8679245283018868,0.9811320754716981,True
S+P+F+H+M,25,all_eligible,276,5,0.817391304347826,0.5036231884057971,0.9456521739130435,True
S+P+F+H+M,25,development,223,5,0.8206278026905829,0.5201793721973094,0.9461883408071748,True
S+P+F+H+M,25,locked_test,53,5,0.8037735849056604,0.4339622641509434,0.9433962264150944,True
S+P+F+H+M,50,all_eligible,276,5,0.8391304347826087,0.6739130434782609,0.9347826086956522,True
S+P+F+H+M,50,development,223,5,0.8457399103139014,0.7085201793721974,0.9282511210762332,True
S+P+F+H+M,50,locked_test,53,5,0.8113207547169812,0.5283018867924528,0.9622641509433962,True
S+P+F+H+M,all,all_eligible,276,5,0.9282608695652174,0.8876811594202898,0.9528985507246377,True
S+P+F+H+M,all,development,223,5,0.9309417040358744,0.8968609865470852,0.9551569506726457,True
S+P+F+H+M,all,locked_test,53,5,0.9169811320754717,0.8490566037735849,0.9622641509433962,True
S+P+F+M,100,all_eligible,276,5,0.8630434782608696,0.7644927536231884,0.9528985507246377,True
S+P+F+M,100,development,223,5,0.8582959641255605,0.757847533632287,0.9551569506726457,True
S+P+F+M,100,locked_test,53,5,0.8830188679245283,0.7924528301886793,0.9622641509433962,True
S+P+F+M,200,all_eligible,276,5,0.9492753623188406,0.8913043478260869,0.9710144927536232,True
S+P+F+M,200,development,223,5,0.9497757847533632,0.8878923766816144,0.9730941704035875,True
S+P+F+M,200,locked_test,53,5,0.9471698113207547,0.9056603773584906,0.9811320754716981,True
S+P+F+M,25,all_eligible,276,5,0.8833333333333333,0.6594202898550725,0.9710144927536232,True
S+P+F+M,25,development,223,5,0.885201793721973,0.6681614349775785,0.968609865470852,True
S+P+F+M,25,locked_test,53,5,0.8754716981132076,0.6226415094339622,0.9811320754716981,True
S+P+F+M,50,all_eligible,276,5,0.8304347826086956,0.6811594202898551,0.9420289855072463,True
S+P+F+M,50,development,223,5,0.8322869955156951,0.6995515695067265,0.9372197309417041,True
S+P+F+M,50,locked_test,53,5,0.8226415094339623,0.6037735849056604,0.9622641509433962,True
S+P+F+M,all,all_eligible,276,5,0.9318840579710145,0.8985507246376812,0.9601449275362319,True
S+P+F+M,all,development,223,5,0.9318385650224216,0.8968609865470852,0.9641255605381166,True
S+P+F+M,all,locked_test,53,5,0.9320754716981132,0.9056603773584906,0.9622641509433962,True
S+P+H,100,all_eligible,276,5,0.9507246376811594,0.9166666666666666,0.9710144927536232,False
S+P+H,100,development,223,5,0.9542600896860987,0.9192825112107623,0.9730941704035875,False
S+P+H,100,locked_test,53,5,0.9358490566037736,0.8867924528301887,0.9811320754716981,False
S+P+H,200,all_eligible,276,5,0.967391304347826,0.9492753623188406,0.9855072463768116,False
S+P+H,200,development,223,5,0.9695067264573991,0.9506726457399103,0.9865470852017937,False
S+P+H,200,locked_test,53,5,0.9584905660377359,0.9433962264150944,0.9811320754716981,False
S+P+H,25,all_eligible,276,5,0.927536231884058,0.7898550724637681,0.9746376811594203,False
S+P+H,25,development,223,5,0.9273542600896861,0.7847533632286996,0.968609865470852,False
S+P+H,25,locked_test,53,5,0.9283018867924528,0.8113207547169812,1.0,False
S+P+H,50,all_eligible,276,5,0.9456521739130435,0.9166666666666666,0.9746376811594203,False
S+P+H,50,development,223,5,0.9479820627802691,0.9192825112107623,0.9730941704035875,False
S+P+H,50,locked_test,53,5,0.9358490566037736,0.9056603773584906,0.9811320754716981,False
S+P+H,all,all_eligible,276,5,0.9586956521739131,0.9420289855072463,0.9782608695652174,False
S+P+H,all,development,223,5,0.957847533632287,0.9417040358744395,0.9775784753363229,False
S+P+H,all,locked_test,53,5,0.9622641509433962,0.9433962264150944,0.9811320754716981,False
S+P+H+M,100,all_eligible,276,5,0.9115942028985506,0.8876811594202898,0.9384057971014492,True
S+P+H+M,100,development,223,5,0.9130044843049328,0.8923766816143498,0.9372197309417041,True
S+P+H+M,100,locked_test,53,5,0.9056603773584906,0.8679245283018868,0.9433962264150944,True
S+P+H+M,200,all_eligible,276,5,0.9391304347826087,0.9166666666666666,0.9601449275362319,True
S+P+H+M,200,development,223,5,0.9426008968609866,0.9192825112107623,0.9596412556053812,True
S+P+H+M,200,locked_test,53,5,0.9245283018867925,0.9056603773584906,0.9622641509433962,True
S+P+H+M,25,all_eligible,276,5,0.8217391304347826,0.6231884057971014,0.9021739130434783,True
S+P+H+M,25,development,223,5,0.820627802690583,0.6278026905829597,0.905829596412556,True
S+P+H+M,25,locked_test,53,5,0.8264150943396227,0.6037735849056604,0.9433962264150944,True
S+P+H+M,50,all_eligible,276,5,0.9014492753623189,0.855072463768116,0.9492753623188406,True
S+P+H+M,50,development,223,5,0.9058295964125561,0.8609865470852018,0.9417040358744395,True
S+P+H+M,50,locked_test,53,5,0.8830188679245283,0.8301886792452831,0.9811320754716981,True
S+P+H+M,all,all_eligible,276,5,0.9289855072463769,0.9021739130434783,0.9565217391304348,True
S+P+H+M,all,development,223,5,0.9300448430493273,0.905829596412556,0.9551569506726457,True
S+P+H+M,all,locked_test,53,5,0.9245283018867925,0.8867924528301887,0.9622641509433962,True
S+P+M,100,all_eligible,276,5,0.9007246376811594,0.8623188405797102,0.9347826086956522,True
S+P+M,100,development,223,5,0.9067264573991032,0.8699551569506726,0.9372197309417041,True
S+P+M,100,locked_test,53,5,0.8754716981132076,0.8301886792452831,0.9245283018867925,True
S+P+M,200,all_eligible,276,5,0.9405797101449276,0.9094202898550725,0.9637681159420289,True
S+P+M,200,development,223,5,0.947085201793722,0.9192825112107623,0.968609865470852,True
S+P+M,200,locked_test,53,5,0.9132075471698113,0.8679245283018868,0.9433962264150944,True
S+P+M,25,all_eligible,276,5,0.8615942028985507,0.6884057971014492,0.9347826086956522,True
S+P+M,25,development,223,5,0.862780269058296,0.6816143497757847,0.9372197309417041,True
S+P+M,25,locked_test,53,5,0.8566037735849057,0.7169811320754716,0.9433962264150944,True
S+P+M,50,all_eligible,276,5,0.9159420289855073,0.8405797101449275,0.9420289855072463,True
S+P+M,50,development,223,5,0.9192825112107623,0.8475336322869955,0.9417040358744395,True
S+P+M,50,locked_test,53,5,0.9018867924528302,0.8113207547169812,0.9433962264150944,True
S+P+M,all,all_eligible,276,5,0.922463768115942,0.894927536231884,0.9601449275362319,True
S+P+M,all,development,223,5,0.9237668161434978,0.8968609865470852,0.9551569506726457,True
S+P+M,all,locked_test,53,5,0.9169811320754717,0.8867924528301887,0.9811320754716981,True
S+R,100,all_eligible,276,5,0.9311594202898551,0.8659420289855072,0.9891304347826086,False
S+R,100,development,223,5,0.9255605381165919,0.8565022421524664,0.9865470852017937,False
S+R,100,locked_test,53,5,0.9547169811320755,0.9056603773584906,1.0,False
S+R,200,all_eligible,276,5,0.9579710144927536,0.9202898550724637,0.9818840579710145,False
S+R,200,development,223,5,0.9533632286995516,0.9103139013452914,0.9820627802690582,False
S+R,200,locked_test,53,5,0.9773584905660377,0.9622641509433962,0.9811320754716981,False
S+R,25,all_eligible,276,5,0.9311594202898551,0.8188405797101449,0.9963768115942029,False
S+R,25,development,223,5,0.9246636771300448,0.8071748878923767,0.9955156950672646,False
S+R,25,locked_test,53,5,0.9584905660377359,0.8679245283018868,1.0,False
S+R,50,all_eligible,276,5,0.9565217391304348,0.9057971014492754,0.9927536231884058,False
S+R,50,development,223,5,0.9542600896860987,0.905829596412556,0.9910313901345291,False
S+R,50,locked_test,53,5,0.9660377358490566,0.9056603773584906,1.0,False
S+R,all,all_eligible,276,5,0.9673913043478262,0.9347826086956522,0.9855072463768116,False
S+R,all,development,223,5,0.9632286995515695,0.9237668161434978,0.9865470852017937,False
S+R,all,locked_test,53,5,0.9849056603773585,0.9811320754716981,1.0,False
S+R+F,100,all_eligible,276,5,0.8804347826086957,0.7318840579710145,0.9782608695652174,False
S+R+F,100,development,223,5,0.8780269058295964,0.726457399103139,0.9775784753363229,False
S+R+F,100,locked_test,53,5,0.8905660377358491,0.7358490566037735,1.0,False
S+R+F,200,all_eligible,276,5,0.9543478260869566,0.8985507246376812,0.9818840579710145,False
S+R+F,200,development,223,5,0.9524663677130045,0.8923766816143498,0.9820627802690582,False
S+R+F,200,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+R+F,25,all_eligible,276,5,0.9630434782608696,0.8623188405797102,0.9963768115942029,False
S+R+F,25,development,223,5,0.9614349775784753,0.8609865470852018,0.9955156950672646,False
S+R+F,25,locked_test,53,5,0.969811320754717,0.8679245283018868,1.0,False
S+R+F,50,all_eligible,276,5,0.8905797101449275,0.7717391304347826,0.9601449275362319,False
S+R+F,50,development,223,5,0.8923766816143498,0.7802690582959642,0.9596412556053812,False
S+R+F,50,locked_test,53,5,0.8830188679245283,0.7358490566037735,1.0,False
S+R+F,all,all_eligible,276,5,0.9623188405797102,0.927536231884058,0.9818840579710145,False
S+R+F,all,development,223,5,0.9623318385650225,0.9282511210762332,0.9820627802690582,False
S+R+F,all,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+R+F+H,100,all_eligible,276,5,0.9326086956521739,0.8659420289855072,0.9746376811594203,False
S+R+F+H,100,development,223,5,0.9345291479820628,0.874439461883408,0.9730941704035875,False
S+R+F+H,100,locked_test,53,5,0.9245283018867925,0.8301886792452831,0.9811320754716981,False
S+R+F+H,200,all_eligible,276,5,0.9666666666666667,0.9311594202898551,0.9891304347826086,False
S+R+F+H,200,development,223,5,0.9695067264573991,0.9372197309417041,0.9910313901345291,False
S+R+F+H,200,locked_test,53,5,0.9547169811320755,0.9056603773584906,0.9811320754716981,False
S+R+F+H,25,all_eligible,276,5,0.9572463768115942,0.8333333333333334,0.9927536231884058,False
S+R+F+H,25,development,223,5,0.9542600896860987,0.8251121076233184,0.9910313901345291,False
S+R+F+H,25,locked_test,53,5,0.969811320754717,0.8679245283018868,1.0,False
S+R+F+H,50,all_eligible,276,5,0.9398550724637681,0.8913043478260869,0.9746376811594203,False
S+R+F+H,50,development,223,5,0.9426008968609866,0.8968609865470852,0.9775784753363229,False
S+R+F+H,50,locked_test,53,5,0.9283018867924528,0.8679245283018868,0.9811320754716981,False
S+R+F+H,all,all_eligible,276,5,0.9608695652173913,0.927536231884058,0.9818840579710145,False
S+R+F+H,all,development,223,5,0.9596412556053812,0.9282511210762332,0.9775784753363229,False
S+R+F+H,all,locked_test,53,5,0.9660377358490566,0.9245283018867925,1.0,False
S+R+F+H+M,100,all_eligible,276,5,0.8833333333333333,0.7753623188405797,0.9528985507246377,True
S+R+F+H+M,100,development,223,5,0.8798206278026905,0.7668161434977578,0.9506726457399103,True
S+R+F+H+M,100,locked_test,53,5,0.8981132075471698,0.8113207547169812,0.9622641509433962,True
S+R+F+H+M,200,all_eligible,276,5,0.946376811594203,0.8913043478260869,0.9818840579710145,True
S+R+F+H+M,200,development,223,5,0.9506726457399103,0.8968609865470852,0.9865470852017937,True
S+R+F+H+M,200,locked_test,53,5,0.9283018867924528,0.8679245283018868,0.9622641509433962,True
S+R+F+H+M,25,all_eligible,276,5,0.8405797101449275,0.5652173913043478,0.9528985507246377,True
S+R+F+H+M,25,development,223,5,0.8403587443946189,0.5695067264573991,0.9551569506726457,True
S+R+F+H+M,25,locked_test,53,5,0.8415094339622642,0.5471698113207547,0.9433962264150944,True
S+R+F+H+M,50,all_eligible,276,5,0.8427536231884057,0.717391304347826,0.927536231884058,True
S+R+F+H+M,50,development,223,5,0.8439461883408071,0.7219730941704036,0.9237668161434978,True
S+R+F+H+M,50,locked_test,53,5,0.8377358490566038,0.6981132075471698,0.9433962264150944,True
S+R+F+H+M,all,all_eligible,276,5,0.9333333333333333,0.8804347826086957,0.9746376811594203,True
S+R+F+H+M,all,development,223,5,0.9381165919282511,0.8878923766816144,0.9730941704035875,True
S+R+F+H+M,all,locked_test,53,5,0.9132075471698113,0.8490566037735849,0.9811320754716981,True
S+R+F+M,100,all_eligible,276,5,0.8681159420289855,0.7644927536231884,0.9601449275362319,True
S+R+F+M,100,development,223,5,0.862780269058296,0.7488789237668162,0.9596412556053812,True
S+R+F+M,100,locked_test,53,5,0.8905660377358491,0.7924528301886793,0.9622641509433962,True
S+R+F+M,200,all_eligible,276,5,0.9442028985507246,0.8840579710144928,0.9818840579710145,True
S+R+F+M,200,development,223,5,0.9443946188340807,0.8834080717488789,0.9820627802690582,True
S+R+F+M,200,locked_test,53,5,0.9433962264150944,0.8867924528301887,0.9811320754716981,True
S+R+F+M,25,all_eligible,276,5,0.8978260869565218,0.6557971014492754,0.9891304347826086,True
S+R+F+M,25,development,223,5,0.8968609865470852,0.6502242152466368,0.9865470852017937,True
S+R+F+M,25,locked_test,53,5,0.9018867924528302,0.6792452830188679,1.0,True
S+R+F+M,50,all_eligible,276,5,0.8326086956521739,0.6992753623188406,0.9384057971014492,True
S+R+F+M,50,development,223,5,0.8286995515695067,0.6905829596412556,0.9327354260089686,True
S+R+F+M,50,locked_test,53,5,0.8490566037735849,0.7358490566037735,0.9622641509433962,True
S+R+F+M,all,all_eligible,276,5,0.9347826086956522,0.8840579710144928,0.9637681159420289,True
S+R+F+M,all,development,223,5,0.9354260089686098,0.8834080717488789,0.9641255605381166,True
S+R+F+M,all,locked_test,53,5,0.9320754716981132,0.8867924528301887,0.9622641509433962,True
S+R+H,100,all_eligible,276,5,0.9347826086956522,0.8913043478260869,0.9710144927536232,False
S+R+H,100,development,223,5,0.9336322869955157,0.8878923766816144,0.968609865470852,False
S+R+H,100,locked_test,53,5,0.939622641509434,0.9056603773584906,0.9811320754716981,False
S+R+H,200,all_eligible,276,5,0.9492753623188406,0.8985507246376812,0.9927536231884058,False
S+R+H,200,development,223,5,0.946188340807175,0.8923766816143498,0.9910313901345291,False
S+R+H,200,locked_test,53,5,0.9622641509433962,0.9245283018867925,1.0,False
S+R+H,25,all_eligible,276,5,0.9521739130434783,0.8623188405797102,0.9891304347826086,False
S+R+H,25,development,223,5,0.9488789237668162,0.8609865470852018,0.9865470852017937,False
S+R+H,25,locked_test,53,5,0.9660377358490566,0.8679245283018868,1.0,False
S+R+H,50,all_eligible,276,5,0.946376811594203,0.9094202898550725,0.9891304347826086,False
S+R+H,50,development,223,5,0.9470852017937219,0.9103139013452914,0.9910313901345291,False
S+R+H,50,locked_test,53,5,0.9433962264150944,0.9056603773584906,0.9811320754716981,False
S+R+H,all,all_eligible,276,5,0.9543478260869565,0.8985507246376812,0.9891304347826086,False
S+R+H,all,development,223,5,0.9515695067264573,0.8968609865470852,0.9865470852017937,False
S+R+H,all,locked_test,53,5,0.9660377358490566,0.9056603773584906,1.0,False
S+R+H+M,100,all_eligible,276,5,0.8913043478260869,0.8115942028985508,0.9528985507246377,True
S+R+H+M,100,development,223,5,0.8878923766816144,0.8026905829596412,0.9506726457399103,True
S+R+H+M,100,locked_test,53,5,0.9056603773584906,0.8490566037735849,0.9622641509433962,True
S+R+H+M,200,all_eligible,276,5,0.922463768115942,0.8586956521739131,0.9891304347826086,True
S+R+H+M,200,development,223,5,0.9219730941704036,0.8565022421524664,0.9910313901345291,True
S+R+H+M,200,locked_test,53,5,0.9245283018867925,0.8679245283018868,0.9811320754716981,True
S+R+H+M,25,all_eligible,276,5,0.8528985507246377,0.6702898550724637,0.9420289855072463,True
S+R+H+M,25,development,223,5,0.8484304932735426,0.6591928251121076,0.9417040358744395,True
S+R+H+M,25,locked_test,53,5,0.8716981132075472,0.7169811320754716,0.9622641509433962,True
S+R+H+M,50,all_eligible,276,5,0.8826086956521739,0.822463768115942,0.9528985507246377,True
S+R+H+M,50,development,223,5,0.8798206278026905,0.8251121076233184,0.9461883408071748,True
S+R+H+M,50,locked_test,53,5,0.8943396226415095,0.8113207547169812,0.9811320754716981,True
S+R+H+M,all,all_eligible,276,5,0.9217391304347826,0.8586956521739131,0.9782608695652174,True
S+R+H+M,all,development,223,5,0.9174887892376682,0.8565022421524664,0.9730941704035875,True
S+R+H+M,all,locked_test,53,5,0.939622641509434,0.8679245283018868,1.0,True
S+R+M,100,all_eligible,276,5,0.894927536231884,0.8369565217391305,0.9492753623188406,True
S+R+M,100,development,223,5,0.8923766816143498,0.8385650224215246,0.9417040358744395,True
S+R+M,100,locked_test,53,5,0.9056603773584906,0.8301886792452831,0.9811320754716981,True
S+R+M,200,all_eligible,276,5,0.9282608695652174,0.8804347826086957,0.9710144927536232,True
S+R+M,200,development,223,5,0.9210762331838565,0.874439461883408,0.9641255605381166,True
S+R+M,200,locked_test,53,5,0.9584905660377359,0.9056603773584906,1.0,True
S+R+M,25,all_eligible,276,5,0.8797101449275362,0.7028985507246377,0.9746376811594203,True
S+R+M,25,development,223,5,0.8780269058295964,0.6995515695067265,0.9730941704035875,True
S+R+M,25,locked_test,53,5,0.8867924528301887,0.7169811320754716,0.9811320754716981,True
S+R+M,50,all_eligible,276,5,0.8913043478260869,0.8260869565217391,0.9420289855072463,True
S+R+M,50,development,223,5,0.8887892376681614,0.820627802690583,0.9327354260089686,True
S+R+M,50,locked_test,53,5,0.9018867924528302,0.8301886792452831,0.9811320754716981,True
S+R+M,all,all_eligible,276,5,0.9289855072463769,0.8876811594202898,0.9637681159420289,True
S+R+M,all,development,223,5,0.9228699551569507,0.8834080717488789,0.9551569506726457,True
S+R+M,all,locked_test,53,5,0.9547169811320755,0.9056603773584906,1.0,True
S+R+P,100,all_eligible,276,5,0.927536231884058,0.8659420289855072,0.9710144927536232,False
S+R+P,100,development,223,5,0.9255605381165919,0.8699551569506726,0.9641255605381166,False
S+R+P,100,locked_test,53,5,0.9358490566037736,0.8490566037735849,1.0,False
S+R+P,200,all_eligible,276,5,0.9492753623188406,0.9021739130434783,0.9818840579710145,False
S+R+P,200,development,223,5,0.9452914798206278,0.8968609865470852,0.9820627802690582,False
S+R+P,200,locked_test,53,5,0.9660377358490566,0.9245283018867925,0.9811320754716981,False
S+R+P,25,all_eligible,276,5,0.9115942028985508,0.75,0.9818840579710145,False
S+R+P,25,development,223,5,0.9076233183856502,0.7443946188340808,0.9820627802690582,False
S+R+P,25,locked_test,53,5,0.9283018867924528,0.7735849056603774,0.9811320754716981,False
S+R+P,50,all_eligible,276,5,0.9536231884057971,0.8985507246376812,0.9927536231884058,False
S+R+P,50,development,223,5,0.9533632286995516,0.8968609865470852,0.9910313901345291,False
S+R+P,50,locked_test,53,5,0.9547169811320755,0.9056603773584906,1.0,False
S+R+P,all,all_eligible,276,5,0.963768115942029,0.9239130434782609,0.9855072463768116,False
S+R+P,all,development,223,5,0.9596412556053812,0.9147982062780269,0.9820627802690582,False
S+R+P,all,locked_test,53,5,0.9811320754716981,0.9622641509433962,1.0,False
S+R+P+F,100,all_eligible,276,5,0.8789855072463768,0.7246376811594203,0.9818840579710145,False
S+R+P+F,100,development,223,5,0.8780269058295964,0.7174887892376681,0.9820627802690582,False
S+R+P+F,100,locked_test,53,5,0.8830188679245283,0.7547169811320755,0.9811320754716981,False
S+R+P+F,200,all_eligible,276,5,0.9594202898550724,0.9202898550724637,0.9818840579710145,False
S+R+P+F,200,development,223,5,0.9587443946188341,0.9192825112107623,0.9820627802690582,False
S+R+P+F,200,locked_test,53,5,0.9622641509433962,0.9245283018867925,0.9811320754716981,False
S+R+P+F,25,all_eligible,276,5,0.9195652173913044,0.6739130434782609,0.9927536231884058,False
S+R+P+F,25,development,223,5,0.9139013452914798,0.6591928251121076,0.9910313901345291,False
S+R+P+F,25,locked_test,53,5,0.9433962264150944,0.7358490566037735,1.0,False
S+R+P+F,50,all_eligible,276,5,0.8528985507246377,0.6739130434782609,0.9492753623188406,False
S+R+P+F,50,development,223,5,0.8556053811659193,0.6860986547085202,0.9551569506726457,False
S+R+P+F,50,locked_test,53,5,0.8415094339622642,0.6226415094339622,0.9811320754716981,False
S+R+P+F,all,all_eligible,276,5,0.9586956521739131,0.9166666666666666,0.9855072463768116,False
S+R+P+F,all,development,223,5,0.957847533632287,0.9192825112107623,0.9820627802690582,False
S+R+P+F,all,locked_test,53,5,0.9622641509433962,0.9056603773584906,1.0,False
S+R+P+F+H,100,all_eligible,276,5,0.9304347826086956,0.8768115942028986,0.9782608695652174,False
S+R+P+F+H,100,development,223,5,0.9318385650224216,0.8834080717488789,0.9730941704035875,False
S+R+P+F+H,100,locked_test,53,5,0.9245283018867925,0.8490566037735849,1.0,False
